cluster,genre,danceability,energy,valence,loudness,track_name,artist_name,popularity
4,Alternative,0.462,0.913,0.498,-3.55,Into The Nothing,Breaking Benjamin,48
3,Ska,0.762,0.505,0.924,-9.51,Walk WITH Love,Prince Buster,21
3,Pop,0.643,0.48,0.692,-5.996,El Poder de Tu Mirada,Alta Consigna,62
4,R&B,0.551,0.702,0.193,-4.77,What Now,Rihanna,59
0,Hip-Hop,0.761,0.76,0.492,-6.275,See Me,Tech N9ne,48
1,Opera,0.422,0.375,0.595,-11.353,"Les Boréades, RCT 31, Acte I, Scène IV: Première contredanse en rondeau pour les Peuples boréades travestis en Plaisirs et Grâces - Deuxième contredanse en rondeau pour les Peuples boréades travestis en Plaisirs et Grâces",Jean-Philippe Rameau,14
4,Indie,0.761,0.628,0.271,-4.447,Emotion,Carly Rae Jepsen,54
4,Movie,0.372,0.605,0.119,-5.287,Beauty and the Beast Medley (feat. Lexi Walker),Alan Menken,28
2,Opera,0.356,0.113,0.306,-20.812,"Lucia di Lammermoor, Act I, Scene I: No. 2c Coro di Cacciatori ""Il tuo dubbio""",Gaetano Donizetti,8
1,World,0.352,0.467,0.0399,-9.368,Here I Bow (Instrumental),Bethel Music,45
3,Rap,0.784,0.765,0.845,-3.545,On A Sunday Afternoon,Lighter Shade Of Brown,49
1,Comedy,0.711,0.6,0.434,-10.627,You Are Allowed 20 Birthday Parties,Patton Oswalt,27
4,Rock,0.429,0.636,0.227,-7.684,Say The Word,Hillsong UNITED,51
0,Alternative,0.522,0.962,0.415,-4.814,Death Grips Is Online,Death Grips,46
3,Pop,0.652,0.85,0.63,-4.895,Hurts Like Hell - Feenixpawl Remix,Madison Beer,43
4,Rock,0.611,0.645,0.411,-7.394,Voices Carry - Single Mix,'Til Tuesday,57
3,Dance,0.777,0.579,0.413,-5.515,Back Together,Loote,64
0,Reggae,0.65,0.917,0.719,-5.411,We Are Going,Burning Spear,29
2,Anime,0.139,0.399,0.066,-10.114,Dancing Mad (Final Fantasy VI),Nobuo Uematsu,36
2,Soundtrack,0.279,0.0791,0.0568,-20.411,HIGHLIGHTS FROM HOWL'S MOVING CASTLE,Joe Hisaishi,44
1,Folk,0.327,0.159,0.0614,-11.098,Take Care,Tom Rosenthal,43
2,Soundtrack,0.0619,0.0466,0.036,-31.148,Aningaaq,Steven Price,40
3,Jazz,0.793,0.479,0.645,-10.759,Come,Lemon Jelly,37
1,Soul,0.207,0.382,0.178,-7.009,Little Dreamer,LION BABE,40
4,Soul,0.656,0.674,0.369,-5.053,Lullaby,Belly,44
2,Classical,0.277,0.0919,0.116,-20.73,"Schubert: Symphony No. 9 in C Major, D. 944, ""Great"": I. Andante - Allegro ma non troppo (Live)",Franz Schubert,29
2,Children's Music,0.135,0.225,0.191,-17.052,"Alleluia, Dies Sanctificatus",Vienna Boys' Choir,0
4,World,0.647,0.696,0.264,-7.571,Amber Glow,The Human Experience,29
0,Reggae,0.722,0.582,0.612,-9.175,Chatty Mouth,The Gladiators,40
3,Reggaeton,0.88,0.839,0.512,-5.911,El Tiburon,Alexis y Fido,51
3,Blues,0.651,0.945,0.807,-9.611,Garbageman,The Cramps,34
0,Blues,0.268,0.568,0.533,-17.062,Hellbound Train,Savoy Brown,47
3,Alternative,0.527,0.838,0.721,-6.013,No Excuses,Alice In Chains,60
0,Reggaeton,0.695,0.835,0.857,-5.48,La Noche De Hoy (feat. Auudi),Brray,18
0,Anime,0.337,0.863,0.435,-6.986,Heated Mind,Falcom Sound Team jdk,17
4,Jazz,0.296,0.924,0.0992,-6.021,Condemned to the Gallows,Between The Buried And Me,48
1,Movie,0.694,0.376,0.59,-10.449,Sai Parameshwar Sai Karuneshwar,Chorus,7
1,Jazz,0.52,0.471,0.387,-10.888,Can’t Dance,John Scofield,38
1,Movie,0.557,0.224,0.463,-12.348,Je n'ai pas peur du noir,Daniel Lavoie,2
1,Country,0.795,0.291,0.653,-13.972,Serious - Reprise,Laura Bell Bundy,44
2,Opera,0.0976,0.0237,0.0293,-25.578,Parsifal: Act I: Prelude,Richard Wagner,17
1,Movie,0.478,0.448,0.211,-3.948,Better To Have Loved - Acoustic,Idina Menzel,4
1,Movie,0.471,0.235,0.382,-17.386,"To The Fair - From ""Beauty and the Beast""/Score",Alan Menken,38
3,Ska,0.635,0.662,0.852,-4.11,Girlfriend's Pretty,Suburban Legends,17
4,Rap,0.675,0.72,0.323,-3.929,I'm Supposed To Die Tonight,50 Cent,56
1,Movie,0.519,0.335,0.618,-12.633,Rara Venugopala,Chorus,0
3,Soul,0.629,0.58,0.655,-6.208,Cold Little Heart - Radio Edit,Michael Kiwanuka,69
3,Rock,0.676,0.596,0.97,-9.107,Mean Mr Mustard - Remastered 2009,The Beatles,56
1,Indie,0.733,0.565,0.35,-8.515,2 Heads,Coleman Hell,60
4,Anime,0.614,0.613,0.478,-5.091,Undercooled,Ryuichi Sakamoto,20
2,Classical,0.467,0.00291,0.205,-39.99,Three Gymnopédies (1888): Gymnopédie No. 1,Erik Satie,37
3,Anime,0.755,0.778,0.907,-2.711,アンドロメダアンドロメダ,Nayutalien,31
4,Ska,0.563,0.949,0.593,-6.169,Amino Man,The Aquabats!,16
0,Soul,0.694,0.637,0.397,-7.555,Almaz,Randy Crawford,34
3,Children’s Music,0.708,0.905,0.713,-4.955,Fools Gold,Fitz and The Tantrums,49
1,Children's Music,0.62,0.318,0.309,-9.416,Lift Up Your Heads,The Countdown Kids,1
3,Hip-Hop,0.615,0.523,0.693,-4.246,Blasé (feat. Future & Rae Sremmurd) - Louis The Child Remix,Ty Dolla $ign,55
3,Jazz,0.727,0.533,0.746,-8.751,Let Your Soul Guide Your Heart,Rodney Hunter,45
3,Rock,0.612,0.578,0.696,-8.092,Simple As This,Jake Bugg,59
3,Children's Music,0.765,0.391,0.695,-13.28,"One, Two, Three",Kimbo Children's Music,0
3,Electronic,0.695,0.956,0.576,-4.429,BaBaBa,Dillon Francis,47
3,Ska,0.612,0.448,0.707,-12.926,Moonshine,The Supervillains,20
1,Country,0.603,0.546,0.414,-7.426,It Must Be Christmas,Chris Young,37
0,Rap,0.815,0.816,0.498,-5.474,Stir Fry,Migos,81
1,Soul,0.624,0.496,0.18,-8.24,Push,Benji Lewis,51
3,Jazz,0.661,0.517,0.829,-12.099,Antonio's Song (The Rainbow),Michael Franks,39
0,Blues,0.683,0.567,0.632,-9.491,Truth Is Heavy,Benjamin Booker,20
1,Country,0.636,0.206,0.553,-11.939,Today I Started Loving You Again - Remastered,Merle Haggard,40
1,Folk,0.522,0.503,0.367,-6.198,Why,Skinny Living,59
1,Indie,0.401,0.325,0.209,-13.575,Intro (Slow),Quinn XCII,62
1,Jazz,0.663,0.39,0.208,-10.625,It Had to Be You,Kenny G,34
1,Soul,0.667,0.374,0.603,-13.587,Stay,Jodeci,54
4,Children’s Music,0.165,0.919,0.306,-5.321,Here's To The Heartache,Nothing More,54
1,Children's Music,0.699,0.157,0.317,-12.211,Greensleeves,The Countdown Kids,0
0,Blues,0.508,0.707,0.746,-12.547,Stayed Awake All Night,Krokus,29
0,Ska,0.504,0.883,0.865,-3.678,Would You Be Impressed?,Streetlight Manifesto,48
4,Pop,0.561,0.671,0.278,-5.582,Lies,MARINA,55
3,Movie,0.703,0.641,0.857,-6.27,As-tu vu Adèle,Henri Salvador,2
4,Indie,0.421,0.727,0.486,-8.273,Vinta,Crumb,55
4,Soul,0.701,0.58,0.215,-7.015,All the Ways - Branchez Remix,Wet,51
0,R&B,0.767,0.689,0.555,-5.573,B.I.D,Tory Lanez,68
4,Anime,0.648,0.948,0.483,-0.565,"Short but Seems Long, Time of Our Life","Fear, and Loathing in Las Vegas",24
1,Anime,0.665,0.157,0.373,-16.81,Stables ~ Epona,Rozen,25
4,Anime,0.368,0.646,0.205,-5.878,Encore,BLUE ENCOUNT,21
4,Electronic,0.555,0.906,0.478,-5.196,We Carry On,Portishead,33
4,Electronic,0.703,0.959,0.344,-3.201,Party In The Sewer (feat. Elan),Datsik,32
1,Folk,0.659,0.454,0.227,-9.562,Miss Me (feat. ABRA),Toro y Moi,55
3,World,0.637,0.57,0.836,-4.365,You Know…,Kwon Jin Ah,31
3,Children's Music,0.86,0.697,0.984,-6.354,Witch Doctor,The Countdown Kids,0
1,Anime,0.605,0.646,0.265,-10.853,Vamo'alla flamenco,Nobuo Uematsu,32
0,Anime,0.158,0.921,0.325,-3.323,NIPPON,Sheena Ringo,43
4,Folk,0.445,0.724,0.655,-6.154,666,Sugar Candy Mountain,50
4,Electronic,0.655,0.817,0.0677,-4.375,Demons VIP,Kai Wachi,32
4,Reggaeton,0.494,0.808,0.549,-5.428,Cuero y Gangster,El Futuro Fuera De Orbita,32
0,Indie,0.682,0.911,0.547,-5.404,Rebel,G-Eazy,48
3,Reggaeton,0.862,0.832,0.937,-3.264,Eres Tu,Nicky Jam,26
0,Ska,0.544,0.566,0.495,-7.048,Wonders Dub I,Long Beach Dub Allstars,30
1,Folk,0.649,0.37,0.274,-15.451,With A Little Luck - 1993 Digital Remaster,Wings,48
0,Anime,0.54,0.924,0.554,-3.673,ワタシ・至上主義,WagakkiBand,26
3,Jazz,0.791,0.37,0.699,-10.332,Saint Germain,DJ Cam Quartet,43
2,World,0.428,0.129,0.23,-17.998,Open Up,Rivers & Robots,26
2,Jazz,0.315,0.0982,0.196,-17.351,"Practical Arrangement (with Joey Calderazzo, Eric Revis & Justin Faulkner)",Kurt Elling,42
0,World,0.667,0.758,0.795,-8.344,Battle,Beats Antique,28
2,Opera,0.28,0.173,0.151,-16.528,Zelmira: Terra amica,Gioachino Rossini,4
1,World,0.399,0.554,0.194,-9.819,Ezekiel 1 (Spontaneus) [Live],Misty Edwards,26
1,World,0.81,0.403,0.272,-14.38,The Devil Is In The Details,Boards of Canada,35
4,Indie,0.731,0.73,0.397,-6.728,Next Year - RAC Remix,Two Door Cinema Club,47
0,Alternative,0.532,0.943,0.371,-4.549,Megalomaniac,Incubus,47
3,Children's Music,0.948,0.207,0.864,-14.49,Five Little Monkeys,The Countdown Kids,3
3,Jazz,0.655,0.828,0.743,-6.692,Next view (feat. Uyama Hiroto),Nujabes,39
0,Pop,0.724,0.791,0.856,-5.411,Pa Olvidarte (feat. Manuel Turizo) - Remix,ChocQuibTown,86
1,World,0.328,0.518,0.0565,-8.463,Blessed Assurance,Elevation Worship,48
0,Reggae,0.556,0.887,0.877,-3.599,Lost in America,Pepper,30
3,Country,0.648,0.525,0.724,-9.213,Atlantic City,The Band,60
3,Children's Music,0.657,0.35,0.834,-14.659,Look Blue,Kimbo Children's Music,0
1,Jazz,0.548,0.299,0.289,-13.825,Marbles,tusken.,58
1,R&B,0.544,0.51,0.385,-11.474,Rocket Science,Joyce Wrice,58
1,Comedy,0.638,0.333,0.706,-17.245,The War on Dating,Steve Hofstetter,17
2,Soul,0.516,0.15,0.206,-20.41,When A Man Loves A Woman,Percy Sledge,67
1,Country,0.583,0.496,0.358,-7.765,Foolish Pride,Travis Tritt,0
4,Dance,0.699,0.668,0.472,-5.305,All I Have,Jennifer Lopez,58
4,Hip-Hop,0.865,0.543,0.297,-6.053,Xion,Belly,53
3,Reggae,0.746,0.526,0.806,-7.196,Ballz Deep,Stick Figure,39
3,Ska,0.697,0.757,0.789,-6.427,Been Wishing On,Big D and the Kids Table,22
2,Soundtrack,0.115,0.0734,0.038,-19.401,Puzzle One,Dustin O'Halloran,41
4,Folk,0.619,0.871,0.495,-5.156,Masters,Local Natives,41
4,Ska,0.48,0.952,0.662,-5.032,En El Séptimo Dia - Me Verás Volver Gira 2007,Soda Stereo,43
4,Ska,0.484,0.961,0.512,-6.886,Carry You,All,22
0,World,0.385,0.767,0.197,-5.625,I AM - Live,Influence Music,33
3,Blues,0.56,0.916,0.899,-3.72,Bad Time,Grand Funk Railroad,38
4,Classical,0.578,0.815,0.529,-6.491,Draconian Love,Avantasia,43
3,Children’s Music,0.562,0.832,0.685,-5.26,Good Morning,Grouplove,57
2,Classical,0.248,0.053,0.417,-28.853,"Waltz No.6 in D Flat, Op.64 No.1 -""Minute Waltz""",Frédéric Chopin,29
0,Anime,0.551,0.368,0.787,-16.358,花火,Kento Ohgiya,13
1,Blues,0.364,0.336,0.322,-10.798,Lord Remember Me,Ruthie Foster,23
3,Pop,0.792,0.85,0.965,-3.621,Mercy,Duffy,60
2,Indie,0.27,0.463,0.0557,-13.774,Cologne,Haux,63
1,Rock,0.482,0.528,0.0882,-10.426,Mayonaise - Remastered,The Smashing Pumpkins,56
3,Reggae,0.57,0.898,0.829,-7.125,Church,Tropidelic,25
4,Dance,0.579,0.621,0.343,-8.625,New Love,Dua Lipa,59
1,Movie,0.421,0.331,0.471,-8.691,Je me jette à l'amour,Laura Mayne,16
3,Blues,0.635,0.67,0.972,-4.727,Beechwood 4-5789,The Marvelettes,40
3,Dance,0.68,0.701,0.933,-10.36,Golden Years - 2016 Remastered Version,David Bowie,59
2,Jazz,0.513,0.0592,0.0778,-27.451,Dance of the Praying Mantis,Makiko Hirabayashi,34
1,Electronic,0.752,0.496,0.383,-9.602,I Miss You - Remix LP,Björk,37
1,Folk,0.408,0.446,0.164,-12.945,Relatively Easy,Jason Isbell,40
4,Electronic,0.354,0.731,0.0393,-6.581,Numb,Getter,47
4,Rock,0.554,0.904,0.65,-3.698,American Bad A**,Kid Rock,52
4,Comedy,0.567,0.704,0.235,-12.023,Conceived,Christopher Titus,24
4,Electronic,0.682,0.791,0.221,-6.631,Reflexion,The Chemical Brothers,29
1,Comedy,0.577,0.412,0.57,-11.257,The Twelve Days Of Christmas,Norm MacDonald,20
4,Children’s Music,0.488,0.879,0.557,-3.329,Ten Tonne Skeleton,Royal Blood,51
2,Movie,0.19,0.0924,0.0551,-21.136,The Hunchback of Notre Dame: God Help the Outcasts (arr. for orchestra),Alan Menken,22
2,Anime,0.706,0.0434,0.199,-22.51,思い出,Michiru Oshima,11
1,Children's Music,0.384,0.0596,0.61,-18.216,"Baah, Baah Black Sheep",Music For Little People Choir,1
4,Pop,0.585,0.633,0.378,-4.944,Don't Say You Love Me,Fifth Harmony,69
3,Reggaeton,0.629,0.806,0.697,-4.27,La Rockera,Wisin & Yandel,27
4,Soundtrack,0.51,0.699,0.282,-10.677,Faithless,Neil Davidge,27
0,World,0.434,0.685,0.222,-7.524,God Is Always Good - Live,Covenant Worship,28
1,Jazz,0.684,0.432,0.37,-7.518,Ellie's Theme,Walter Beasley,28
1,Indie,0.656,0.439,0.524,-9.212,Oppsie,Good Morning,62
3,Jazz,0.75,0.205,0.825,-10.868,Cheat Sheet,Joe Corfield,48
3,Rock,0.572,0.688,0.856,-4.96,I Can't Explain - Mono Version,The Who,56
1,Folk,0.564,0.255,0.215,-12.982,Make It Holy,The Staves,56
4,Rock,0.552,0.932,0.518,-3.782,Anthem Part Two,blink-182,60
2,Classical,0.233,0.0557,0.535,-20.188,"Swan Lake, Op. 20, Act I No. 5, Pas de deux: Act I The terrace in front of the palace of Prince Siegfried: No. 5. Pas de deux: I. Tempo di valse ma non troppo vivo, quasi moderato",Pyotr Ilyich Tchaikovsky,36
3,Children's Music,0.755,0.221,0.633,-7.705,When the Kids Go Marching In,Anna Stange,7
4,Electronic,0.439,0.607,0.299,-9.185,Twenty Zero One,Jamiroquai,36
4,Blues,0.39,0.648,0.493,-9.789,If 6 Was 9,Jimi Hendrix,51
1,Folk,0.658,0.326,0.442,-9.213,House Key,Scott Helman,52
2,Soundtrack,0.204,0.0305,0.129,-29.019,Mia's Makeover - Score,John Debney,31
3,Reggae,0.644,0.868,0.947,-5.301,Lay You Down Easy,MAGIC!,53
1,Soul,0.688,0.298,0.0669,-9.179,Breathe,CLN,37
0,World,0.398,0.551,0.271,-6.961,Sinking Deep - Live,North Point InsideOut,32
1,Country,0.714,0.221,0.424,-12.929,Mixed Drinks About Feelings,Eric Church,53
0,World,0.436,0.722,0.0503,-7.037,Muestra Tu Gloria,Jesus Culture,32
4,Comedy,0.585,0.868,0.234,-8.395,Cnn (Live),Bill Hicks,17
1,Reggaeton,0.756,0.436,0.34,-9.683,Balenciaga,Ozuna,71
2,Opera,0.283,0.0269,0.177,-27.512,"Tosca (2002 Digital Remaster), Act II: Tosca è un buon falco! (Scarpia/Sciarrone)",Tito Gobbi,18
3,Rap,0.852,0.693,0.66,-6.87,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",A$AP Rocky,76
2,Anime,0.212,0.184,0.107,-22.0,Threshold,Austin Wintory,43
4,Rock,0.229,0.871,0.395,-4.558,Set On Fire,MAGIC GIANT,53
1,Folk,0.423,0.183,0.142,-13.517,Shiver,Lucy Rose,56
3,Alternative,0.599,0.951,0.717,-3.364,The Come Up,Shaman's Harvest,42
3,Reggae,0.739,0.501,0.674,-15.755,Now That We've Found Love,Third World,35
3,Reggaeton,0.793,0.698,0.733,-7.771,Quédate,Reik,37
0,Hip-Hop,0.562,0.63,0.786,-10.952,Imaginary Places,Busdriver,51
3,Soul,0.756,0.556,0.489,-8.327,Heartlines - MOUNT Remix,Broods,50
3,Pop,0.71,0.716,0.602,-6.777,Bad Vibes,K.Flay,63
1,Electronic,0.817,0.312,0.0561,-15.857,Astraea,Trippin Jaguar,34
1,Alternative,0.533,0.371,0.143,-10.569,Enough,Elias Dummer,39
1,Blues,0.591,0.264,0.251,-16.551,You've Got to Hurt Before You Heal,"Bobby ""Blue"" Bland",23
3,Children’s Music,0.771,0.721,0.755,-11.077,Freedom (Interlude),Noname,49
2,Opera,0.225,0.316,0.205,-13.869,Aida / Act 4: Già i Sacerdoti adunansi,Giuseppe Verdi,7
4,Soul,0.548,0.514,0.189,-7.464,Phenomenon,Just A Gent,47
1,Jazz,0.534,0.333,0.249,-17.066,Someday My Prince Will Come,Wynton Kelly,43
2,Classical,0.361,0.06,0.203,-19.814,"Symphony No. 6 in F Major, Op. 68, ""Pastoral"": I. Awakening of Cheerful Feelings Upon Arrival in the Country: Allegro ma non troppo",Ludwig van Beethoven,41
3,Children's Music,0.831,0.296,0.796,-13.599,Looby Loo,The Countdown Kids,3
3,Rock,0.564,0.713,0.661,-10.409,Orange Crush - Remastered,R.E.M.,53
0,Hip-Hop,0.45,0.616,0.84,-8.675,Next Time / Humble Pie,The Internet,51
0,Anime,0.394,0.818,0.517,-4.08,トーチ,BUMP OF CHICKEN,33
1,Classical,0.473,0.194,0.489,-19.132,"The Magic Flute, K. 620, Act II: Act II: Pa-Pa-Pa-Pa-Pa-Pa-Papagena! (Papageno, Papagena)",Wolfgang Amadeus Mozart,30
0,Jazz,0.183,0.993,0.0394,-3.82,Prancer,The Dillinger Escape Plan,33
0,Reggae,0.647,0.808,0.496,-4.204,Green to Black - Live,Rebelution,35
1,Anime,0.42,0.167,0.241,-15.192,Sorrow,Nobuo Uematsu,26
1,Blues,0.3,0.462,0.296,-11.367,Bidin' My Time,Black Diamond Heavies,27
2,Opera,0.327,0.108,0.254,-26.881,"Das Rheingold, WWV 86A, Scene 3: Nehmt euch in acht! Alberich naht",Richard Wagner,11
0,Movie,0.556,0.909,0.642,-3.737,Un signe du destin,Lorie,8
4,Rock,0.667,0.573,0.501,-7.933,How Much I Feel,Ambrosia,61
1,Children’s Music,0.596,0.315,0.343,-15.003,Hey,Pixies,67
1,Comedy,0.547,0.409,0.214,-18.304,Tahiti,Lewis Black,24
3,Anime,0.607,0.713,0.708,-5.04,FACTORY,Mrs. GREEN APPLE,32
0,Jazz,0.68,0.509,0.518,-10.146,Goodbyes,Jordan Rakei,43
3,Pop,0.686,0.822,0.776,-2.984,Zombie Bastards,Weezer,62
1,Indie,0.505,0.437,0.247,-7.756,Gravity,EDEN,60
1,Children's Music,0.744,0.162,0.66,-9.146,Leopard Cats (Vocal),Kimbo Children's Music,0
3,Hip-Hop,0.743,0.804,0.61,-7.652,Straight Up,Tee Grizzley,48
4,Rock,0.599,0.853,0.578,-4.463,Live Like You're Loved,Hawk Nelson,51
3,Ska,0.853,0.825,0.968,-4.859,Shining On,Big D and the Kids Table,44
0,Anime,0.331,0.968,0.564,-3.795,Black Sick Spider,Nightmare,13
2,Opera,0.202,0.159,0.0599,-20.008,Catalani: La Wally: Ebben?... Ne andro lontana - Act One,Alfredo Catalani,17
1,Children's Music,0.526,0.176,0.414,-19.626,She Sells Sea Shells,Juice Music,15
3,Rap,0.689,0.795,0.634,-6.515,Play Yo Part,Yella Beezy,54
1,Folk,0.466,0.189,0.0727,-16.167,In a New Bed,Matt Maltese,47
3,R&B,0.799,0.309,0.553,-8.462,Reason,Hablot Brown,61
0,Rap,0.651,0.833,0.443,-3.356,SICKO MODE - Skrillex Remix,Travis Scott,80
0,Reggae,0.665,0.747,0.785,-6.39,La Revolucion,Alborosie,37
0,World,0.357,0.556,0.191,-7.43,It Is Finished - Live,Passion,51
1,Children’s Music,0.423,0.294,0.401,-13.673,Skyline To,Frank Ocean,64
3,Soul,0.789,0.654,0.83,-5.284,There She Goes,Babyface,40
1,Children's Music,0.616,0.328,0.446,-10.262,You Know - Instrumental,Children Songs Company,0
4,Comedy,0.54,0.994,0.0889,-4.241,The Game of Love And How To Destroy It,Dane Cook,28
3,R&B,0.907,0.66,0.552,-4.403,Let's Get Down,Tony! Toni! Toné!,56
0,Hip-Hop,0.774,0.493,0.17,-8.277,Forever,Phora,48
0,Reggaeton,0.75,0.836,0.642,-2.849,De Vez en Cuando,"Franco ""El Gorilla""",58
4,Alternative,0.245,0.972,0.214,-2.521,The Heaviest Matter Of The Universe,Gojira,42
0,World,0.424,0.595,0.153,-6.712,Abide,Housefires,42
4,Blues,0.42,0.7,0.718,-7.248,Soul Refreshing,Robert Randolph & The Family Band,27
4,Reggaeton,0.72,0.816,0.502,-3.968,Una Noche Mas (feat. Franco),J Alvarez,28
2,Soundtrack,0.171,0.0612,0.0328,-27.774,It’s Not Goodbye,Javier Navarrete,5
1,Children's Music,0.685,0.12,0.463,-15.483,Pluto,Rocknoceros,0
4,Blues,0.455,0.995,0.445,-3.843,Drive Me Mad,Tyler Bryant & the Shakedown,30
4,Comedy,0.658,0.667,0.0913,-6.497,Expectations,Lewis Black,36
1,Comedy,0.515,0.482,0.209,-16.02,ISIS,Lewis Black,26
0,World,0.243,0.525,0.178,-5.937,Breathe Your Name - Deluxe,Israel & New Breed,32
2,Opera,0.283,0.165,0.35,-21.115,Bizet: Symphony in C Major: IV. Finale. Allegro vivace,Georges Bizet,32
3,Alternative,0.623,0.633,0.873,-8.094,Saliva,Viktor Vaughn,43
4,Hip-Hop,0.675,0.729,0.0789,-7.494,Crabs In A Bucket,Vince Staples,50
4,Soul,0.646,0.836,0.307,-7.479,Top Shelf (feat. Bipolar Sunshine),Whethan,53
4,Indie,0.575,0.681,0.232,-8.15,Something About You,Majid Jordan,53
1,Rap,0.798,0.465,0.348,-10.412,Strawberry Bubblegum,Justin Timberlake,54
0,Anime,0.52,0.977,0.599,-2.649,じょいふる,YURiKA,12
0,Ska,0.153,0.991,0.336,-2.083,Black Coffee,Less Than Jake,15
1,Pop,0.69,0.399,0.432,-10.906,The Rains,Henry Jamison,62
3,Blues,0.629,0.471,0.814,-11.197,Sugar Coated Love,Lou Ann Barton,26
2,Soundtrack,0.289,0.429,0.0378,-12.824,Trust Each Other,Ramin Djawadi,38
4,Ska,0.442,0.561,0.207,-6.69,Unconditional Love,The Flatliners,32
0,Electronic,0.754,0.585,0.42,-4.89,Morning Bj,Point Point,35
1,Comedy,0.612,0.495,0.39,-12.027,Searching for Santa,Tig Notaro,41
2,Opera,0.396,0.175,0.302,-17.765,"Pluhar: Orfeo Chamán, Act 4: ""Sigue bbiendo"" (Nahual, Orfeo)",Christina Pluhar,22
1,Classical,0.57,0.478,0.468,-8.941,Nuestro Encuentro (Sentado A 'Beira Do Caminho),Andrea Bocelli,42
3,Pop,0.788,0.673,0.419,-8.203,Rollin,Cardi B,57
0,Blues,0.506,0.512,0.543,-8.372,Glow,Chris Robinson Brotherhood,28
4,Alternative,0.586,0.996,0.173,-2.296,Me And My Friends,Red Hot Chili Peppers,49
3,Reggaeton,0.796,0.812,0.579,-6.258,Nadie Como Tú (Silbamos),Alkilados,57
1,World,0.208,0.248,0.089,-9.249,What Joy Is Found,Jeremy Riddle,24
1,Soul,0.419,0.358,0.138,-9.945,The Rest of My Life,Brian McKnight,44
1,Children's Music,0.625,0.124,0.387,-19.098,“minuet” from Sonata#7 (Adage),Kimbo Children's Music,2
3,Rap,0.806,0.494,0.861,-9.973,Get It On Tonite,Montell Jordan,53
4,Ska,0.499,0.978,0.476,-4.546,Go Away,Teenage Bottlerocket,19
4,Anime,0.415,0.86,0.679,-4.336,”JUST FRIENDS”?,Goose house,16
4,Blues,0.621,0.716,0.424,-9.476,I'm Free,The Who,34
3,Indie,0.544,0.923,0.772,-5.205,Moonbeam,Lord Huron,47
3,Comedy,0.565,0.633,0.648,-10.829,Mayonnaise Shop,Wyatt Cenac,21
1,Pop,0.804,0.338,0.0723,-9.397,Bitter Fuck,Joji,63
3,Pop,0.742,0.784,0.65,-5.458,I Like It Like That,Hot Chelle Rae,63
1,Folk,0.457,0.268,0.348,-14.371,Thirteen,Big Star,52
4,Rock,0.564,0.808,0.368,-3.794,Best I Ever Had,The Unlikely Candidates,52
0,Electronic,0.56,0.916,0.585,-3.328,Catch Me (feat. Naaz),Flux Pavilion,61
1,World,0.406,0.265,0.441,-11.497,Every moment of you 너의 모든 순간 - Piano Ver.,Sung Si-kyung,36
4,Blues,0.544,0.658,0.485,-8.125,The Blues Is Here To Stay,Tab Benoit,23
3,Classical,0.533,0.37,0.904,-13.532,"Sonata Op. 2 No. 3 in B-Flat Major, HWV 388: IV. Allegro",George Frideric Handel,0
1,Pop,0.712,0.562,0.142,-6.008,I Mean It,G-Eazy,75
3,Pop,0.898,0.428,0.501,-7.465,Girl's Best Friend (feat. Ty Dolla $ign),2 Chainz,69
4,Blues,0.457,0.604,0.311,-7.734,Behind the Sun - Outtake,Faces,34
1,Movie,0.595,0.411,0.517,-13.873,Alice Au Pays Des Merveilles 2,Jean Claude Corbel,0
0,Electronic,0.611,0.986,0.508,-2.049,Resurrected,Zomboy,41
3,Electronic,0.769,0.637,0.878,-9.218,Walk Dance Talk Sing,Crazy P,44
4,Alternative,0.529,0.984,0.696,-3.998,Criminal,Disturbed,49
1,Children's Music,0.629,0.136,0.317,-20.864,Famous in a Small Town,Hushabye Baby,6
3,R&B,0.69,0.468,0.577,-8.702,say my name,benny mayne,47
3,Reggae,0.743,0.503,0.511,-10.486,Dub Alive,HIRIE,23
2,Opera,0.274,0.0935,0.118,-22.908,"Aida : ""Gloria all'Egitto""",Giuseppe Verdi,23
1,Rock,0.551,0.452,0.329,-9.402,My Kind Of Crazy,Brantley Gilbert,56
1,Soundtrack,0.723,0.371,0.112,-16.804,"The King's Arrival - From The ""Game Of Thrones"" Soundtrack",Ramin Djawadi,48
4,Electronic,0.696,0.905,0.341,-5.932,Numbers,Black Tiger Sex Machine,33
0,Reggaeton,0.676,0.755,0.749,-6.639,Cuando Salgo (feat. Justin Quiles),Darkiel,36
1,Comedy,0.539,0.526,0.377,-12.945,Los Borrachitos - En Vivo,Polo Polo,31
2,Soundtrack,0.215,0.189,0.034,-16.776,Aragorn's Return,Howard Shore,28
3,Rap,0.783,0.615,0.562,-5.533,Word Around Town (feat. Rich Homie Quan),Kevin Gates,50
4,Jazz,0.761,0.674,0.388,-5.05,Midnight Sway,Odd Chap,37
4,Indie,0.501,0.824,0.57,-7.25,Lights Out,Royal Blood,64
2,Soundtrack,0.137,0.395,0.223,-15.329,A New Generation,Max Richter,35
3,Reggaeton,0.805,0.812,0.66,-4.925,Maradona,Gaviria,42
4,Electronic,0.442,0.925,0.174,-4.354,Death - Teminite Remix,Black Tiger Sex Machine,31
